Latitude (deg) , Longitude(deg)  UTM (East) ,, UTM (North) ,, Day ,,, Hour ,, Minute , Wind (m/s) , Wind (deg) , u(m/s) ,, v(m/s) ,, w(m/s) ,," u""(m/s) ",," v""(m/s) ",," w""(m/s) ",, uv(m/s) ,, uw(m/s) ,, vw(m/s) 
39.703129,-7.748782,32960.86,3942.3,9,0,0,2.72840786,270.98117065,   2.65279508   -0.04543295 ,1.20092952,0.6022442,0.36470887,0.12477373,0.0366089,-0.00151521,-0.03245752,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,0,5,2.47735381,271.93286133,   2.44022512   -0.08235132 ,1.0336709,0.46812135,0.17467718,0.1243831,0.00560579,-0.03278938,-0.0103723,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,0,10,2.893152,276.0657959,   2.85513687   -0.30340236 ,1.06706786,0.31001702,0.1109295,0.05687578,-0.0030459,0.0159867,0.00724169,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,0,15,3.23157525,267.74145508,   3.16967249    0.12500975 ,1.20637906,0.54115129,0.3629778,0.16386656,-0.03575387,0.00906604,-0.03704725,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,0,20,2.74794817,271.97387695,   2.66388416   -0.09180947 ,1.16359484,0.72141653,0.42255116,0.20769458,0.0924822,-0.16358109,-0.00505956,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,0,25,3.14802313,252.97531128,   2.97445416    0.91078371 ,1.11293447,0.48952013,0.32934594,0.12943357,0.20067106,0.03193713,0.06317425,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,0,30,3.37537909,252.81576538,   3.17592192    0.98215479 ,1.29351807,0.44012648,0.37018999,0.18435311,0.06116891,0.01548582,-0.03801801,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,0,35,3.56200004,257.34069824,   3.44202256    0.77312523 ,1.34746099,0.87199402,0.25636283,0.15574972,0.16738422,-0.05599287,-0.02558515,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,0,40,2.93939328,261.3442688,   2.82903600    0.43066686 ,1.07540667,0.43948555,0.45275864,0.08620793,0.06055344,0.0005635,0.02267662,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,0,45,3.22640562,259.5869751,   3.11312461    0.57209754 ,1.20283508,0.51983905,0.35129315,0.18739086,-0.01556395,-0.05571805,-0.09847903,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,0,50,3.35996437,255.78291321,   3.16483855    0.80183178 ,1.23447847,0.5974825,0.60356075,0.221764,-0.07582862,-0.11594864,-0.0697953,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,0,55,3.02443075,243.68069458,   2.65147042    1.31154990 ,1.12054181,0.57075435,0.58619189,0.15617761,0.22486384,-0.0505179,-0.05469604,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,1,0,3.00237417,246.33987427,   2.70888448    1.18686950 ,0.98594397,0.38264051,0.3372705,0.13508372,0.11914605,-0.05601919,-0.04016165,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,1,5,2.94099522,243.20161438,   2.57825398    1.30227828 ,0.88277739,0.68647325,0.32996222,0.15939006,0.14708979,-0.03500343,-0.08647937,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,1,10,2.97706914,251.97473145,   2.79290175    0.90883112 ,1.01311886,0.46876681,0.21403326,0.14203405,0.02751878,-0.01386117,-0.05564414,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,1,15,2.50199962,242.14802551,   2.15394282    1.13814366 ,0.78774798,0.52813464,0.23792614,0.18162693,0.00055537,-0.01280826,-0.03888944,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,1,20,3.08070898,239.40516663,   2.58988285    1.53133726 ,0.9550947,0.89464718,0.43756506,0.15579768,0.16147126,-0.05039115,-0.01524184,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,1,25,2.77067256,248.0478363,   2.51193929    1.01245081 ,0.88395941,0.55771893,0.33931497,0.19137454,0.01438863,0.03434936,-0.06111819,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,1,30,2.34060407,240.7677002,   1.96848977    1.10160863 ,0.80040741,0.4139052,0.35902113,0.10814889,-0.0404136,-0.01784974,-0.01139543,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,1,35,2.42953825,249.84741211,   2.18455362    0.80170727 ,0.91035551,0.51194429,0.45956409,0.15778758,-0.06799182,-0.02510156,-0.09364502,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,1,40,2.07750869,236.37475586,   1.67170560    1.11174071 ,0.50957966,0.29542017,0.25390393,0.08726025,-0.00991179,0.02741118,-0.02206332,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,1,45,2.11321878,233.98674011,   1.65390253    1.20221579 ,0.69448239,0.33418795,0.33918363,0.14014074,0.03635395,-0.02070572,-0.0558599,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,1,50,1.7773366,247.63882446,   1.61434686    0.66410643 ,0.6081152,0.09326459,0.13728815,0.05638921,0.0337486,-0.02944327,-0.00839258,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,1,55,1.54620254,251.67712402,   1.42849147    0.47306111 ,0.56141603,0.21267118,0.08956394,0.07224413,-0.04208113,-0.06677768,0.01998662,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,2,0,1.36482322,258.12710571,   1.29591513    0.27245206 ,0.44243729,0.20325185,0.13457277,0.04708472,0.08941459,-0.00412692,-0.00978533,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,2,5,1.49277401,253.00836182,   1.40486884    0.42928740 ,0.36075994,0.09516551,0.09707436,0.02269958,0.04333511,-0.01128582,-0.00038593,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,2,10,1.28970158,242.66055298,   1.10777819    0.57273304 ,0.42857692,0.10467223,0.08548753,0.02814592,-0.03263786,-0.00949503,0.01457431,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,2,15,1.80503857,267.67276001,   1.78450799    0.07252318 ,0.43680519,0.11672062,0.06407002,0.05138805,-0.02012956,-0.01144292,0.00463366,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,2,20,1.35775042,292.58990479,   1.17625463   -0.48938474 ,0.28665751,0.41168141,0.10728655,0.08079934,0.08183286,0.05176358,0.01761534,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,2,25,0.59475219,288.26263428,   0.44108275   -0.14555520 ,0.41832757,0.04654102,0.16850622,0.03373445,-0.00302981,0.00249667,-0.01486155,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,2,30,0.65396917,261.16287231,   0.63219815    0.09828895 ,0.28184533,0.02290427,0.01831122,0.01750974,0.00083345,0.00215982,0.00704888,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,2,35,1.54156661,258.52786255,   1.46272337    0.29685393 ,0.46270826,0.17323104,0.12422976,0.06542666,-0.02997016,-0.02076227,0.01019973,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,2,40,1.5335772,233.85394287,   1.22691917    0.89619648 ,0.47309279,0.13292964,0.05369873,0.02777063,0.04093391,0.00400023,-0.00848135,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,2,45,1.71343815,221.91111755,   1.12716484    1.25575554 ,0.33971357,0.08600606,0.09530607,0.05651429,-0.00224465,-0.01709611,-0.0142547,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,2,50,1.69112813,242.4617157,   1.45797038    0.76021016 ,0.44534934,0.10698353,0.14749214,0.04066288,-0.01958112,0.01210693,-0.00142665,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,2,55,1.01470995,254.96665955,   0.93569916    0.25130352 ,0.41518074,0.10252972,0.0985131,0.05402968,0.01165884,-0.02950674,-0.00984641,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,3,0,1.09234869,221.82572937,   0.70520729    0.78801906 ,0.28240278,0.0703489,0.1043485,0.03657459,0.02198606,-0.00633057,-0.01148235,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,3,5,1.26592183,240.17489624,   1.06775916    0.61213297 ,0.33860531,0.10053845,0.08552413,0.0354113,0.00065541,-0.01991938,-0.0052117,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,3,10,1.16259611,226.12670898,   0.81958055    0.78796428 ,0.25444421,0.09727143,0.02659381,0.02673613,-0.00072724,0.01461356,-0.00437399,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,3,15,1.33956659,215.74777222,   0.77662814    1.07889283 ,0.17190804,0.03495678,0.0313909,0.01873698,0.00658794,-0.00450167,-0.00008253,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,3,20,1.26807868,217.27920532,   0.75467724    0.99140167 ,0.1651846,0.06883831,0.17318295,0.08258938,0.05593439,-0.00894529,0.01351084,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,3,25,1.56300974,209.4730072,   0.76394004    1.35174489 ,0.15274045,0.02593829,0.03694675,0.01605578,-0.00422463,-0.00310234,-0.0026138,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,3,30,0.89202845,202.46165466,   0.33436945    0.80876994 ,0.02654427,0.03681467,0.06254712,0.0221129,0.01497357,-0.00793699,0.00546117,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,3,35,1.27949166,182.20417786,   0.04734751    1.23015237 ,-0.23855208,0.11803033,0.0721496,0.03858969,0.00291593,0.01351352,-0.01130714,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,3,40,1.83189237,191.45985413,   0.35951933    1.77345359 ,-0.03178181,0.08334284,0.05719902,0.02942871,0.00540897,-0.00229532,-0.01252505,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,3,45,2.18994856,195.64941406,   0.58854914    2.10094905 ,0.0262739,0.03887844,0.10262387,0.02244002,0.016934,-0.00498863,-0.00763014,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,3,50,1.56042266,205.38703918,   0.63486338    1.33780003 ,0.16440797,0.31344229,0.15000662,0.08398536,0.07046055,-0.00102344,-0.03632984,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,3,55,1.38981771,215.04159546,   0.78419238    1.11821437 ,0.17161803,0.08599205,0.06069962,0.05447422,0.01111174,0.02458956,-0.00196828,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,4,0,2.41888738,201.5151062,   0.86667109    2.19847202 ,0.23793863,0.3475191,0.43759584,0.14787236,0.14086898,0.02558529,-0.03018908,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,4,5,2.28487587,212.31053162,   1.18621588    1.87564409 ,0.32895768,0.17496246,0.4312495,0.10586634,-0.01961743,0.0116809,-0.11867043,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,4,10,1.90714025,218.51275635,   1.16727304    1.46679270 ,0.27126589,0.12666672,0.08979443,0.05942398,-0.00927743,0.02672088,-0.03534505,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,4,15,1.38237262,211.20503235,   0.70524365    1.16426480 ,0.10261741,0.0826083,0.03412474,0.01821693,0.01245756,-0.00053029,-0.00257247,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,4,20,1.59496474,194.83752441,   0.40288904    1.52083993 ,0.02350625,0.06652132,0.13592085,0.0215063,0.00067179,0.00217258,-0.00731804,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,4,25,2.47526598,194.44355774,   0.61025399    2.36930323 ,0.05639771,0.17117541,0.20649047,0.07877902,0.06345415,0.02009188,0.03474152,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,4,30,2.84230757,201.76081848,   1.03592014    2.59513068 ,0.33607394,0.21420129,0.53156579,0.13424572,0.02552547,0.00528732,-0.14181562,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,4,35,2.67672944,199.58590698,   0.87588179    2.46167874 ,0.19322978,0.28624198,0.45642567,0.17118104,-0.01507754,0.00294716,-0.15148118,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,4,40,3.20955491,188.79660034,   0.48102942    3.10847926 ,0.09045124,0.34385294,0.80719328,0.22956122,0.05668496,0.01307968,-0.18114325,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,4,45,3.19967651,194.16125488,   0.74483132    2.95193839 ,0.31773031,0.81932127,0.96794939,0.43752089,-0.0572267,0.1375367,-0.32638517,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,4,51,2.45976138,290.24072266,   1.65824461   -0.61145341 ,0.67931783,0.57739407,3.30216551,0.30969864,0.15104681,-0.05678045,-0.07300851,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,4,56,2.14647222,246.07020569,   1.83416092    0.81392962 ,0.80569476,0.84288251,0.66058832,0.22079323,0.21666369,0.15236452,0.01036632,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,5,1,2.73942542,239.46492004,   2.29800963    1.35552716 ,0.64393497,0.3580482,0.44661331,0.11387652,0.07473522,-0.10015315,-0.0745712,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,5,6,2.03842807,234.75788879,   1.63334656    1.15399837 ,0.52301347,0.29652327,0.26503581,0.10391918,0.13207915,-0.0075667,0.01115319,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,5,11,1.3612901,236.12268066,   1.06905866    0.71776366 ,0.22240706,0.29914978,0.05652046,0.07294397,-0.05049631,0.09895577,-0.01724081,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,5,16,1.52726507,208.7587738,   0.70689291    1.28802800 ,0.15997393,0.08683427,0.30529594,0.09592612,-0.02820931,0.03044711,-0.08786854,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,5,21,1.71414709,209.32661438,   0.80026412    1.42450309 ,0.15002298,0.22123286,0.18988919,0.08305311,-0.0121303,0.01528985,-0.07129075,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,5,26,2.23684978,202.55786133,   0.83823508    2.01791215 ,0.21063872,0.2367669,0.30408412,0.10211249,0.06080803,0.02280714,-0.05949104,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,5,31,2.5441556,197.30500793,   0.74271852    2.38386011 ,0.13535239,0.2512036,0.3381294,0.14075044,0.061243,-0.02016386,-0.08598719,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,5,36,2.6069603,197.71340942,   0.78137451    2.44639325 ,0.10878773,0.22601049,0.1951938,0.08967568,0.04823103,0.01122405,-0.04239928,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,5,41,2.74357557,196.21879578,   0.75296634    2.58855748 ,0.13146713,0.22606502,0.25753519,0.13609597,-0.01455831,0.00448243,-0.07271209,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,5,46,2.33498859,195.9400177,   0.62862593    2.20097280 ,0.06138124,0.19626269,0.23857191,0.07151534,0.03579503,-0.00655549,-0.0269759,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,5,51,2.35998821,200.34893799,   0.80806017    2.17874956 ,0.11559038,0.21961319,0.23602507,0.1287113,0.09959842,0.01610208,-0.0341518,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,5,56,2.6389668,198.13005066,   0.80234504    2.45042396 ,0.17207499,0.3237735,0.3067483,0.14462432,0.06254402,0.02449821,-0.07089865,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,6,1,2.62906003,198.94261169,   0.83998823    2.44746327 ,0.10581357,0.21774766,0.36435035,0.12221727,0.01819728,0.0243279,-0.09131227,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,6,6,2.77578282,201.54345703,   1.00437772    2.54410172 ,0.17146422,0.2473678,0.26624927,0.12989053,0.0672595,0.00917479,-0.04050484,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,6,11,2.22405505,208.45335388,   1.01752663    1.87769473 ,0.32880479,0.28039935,0.78579283,0.20809557,0.06417698,0.03224577,-0.18652964,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,6,16,3.06596875,199.59510803,   1.00185382    2.81429219 ,0.1878835,0.4118183,0.84855676,0.18410386,0.02161799,0.00326204,-0.14630766,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,6,21,3.21917677,203.19580078,   1.23483896    2.88167882 ,0.39215621,0.48948365,0.75193352,0.21801238,0.06459441,0.06032202,-0.136995,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,6,26,2.79601645,222.2953186,   1.78404832    1.96096563 ,0.66525811,0.98145074,0.73098141,0.37120071,0.01682553,0.10852411,-0.20028895,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,6,31,2.8139174,233.97103882,   2.13750529    1.55463958 ,0.67518592,1.11321616,1.05573916,0.22463027,0.20146294,-0.01016176,-0.18602194,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,6,36,3.11097407,227.18936157,   2.14680219    1.98870158 ,0.80082184,0.57309836,1.38363993,0.3651031,-0.11037032,-0.00793918,-0.34421813,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,6,41,3.25837564,211.87509155,   1.66904891    2.68403864 ,0.49463776,0.90842271,1.06574047,0.29547119,0.50363559,0.03740937,-0.11899661,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,6,46,3.39438081,215.12445068,   1.90364480    2.70615625 ,0.71535099,0.85525399,0.72096866,0.28544968,0.40011033,-0.06795461,-0.16528709,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,6,51,2.89791179,229.23788452,   2.10148144    1.81152678 ,0.87089366,0.45899022,1.05961061,0.35853055,0.26466504,-0.09000493,-0.38206697,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,6,56,3.68754315,211.87608337,   1.88992715    3.03912163 ,0.57064933,0.79961187,1.65435731,0.37812579,0.41632888,0.03545278,-0.23896243,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,7,1,3.87500215,223.34396362,   2.53794789    2.68906808 ,0.99172968,0.93256605,1.83862793,0.31060386,0.07669187,-0.02269583,-0.39350972,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,7,6,3.15192127,232.37263489,   2.39925575    1.84950244 ,1.04936278,0.78165287,1.0322367,0.2561436,0.23867893,-0.07490616,-0.2275278,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,7,11,2.9692986,222.42529297,   1.91591680    2.09633780 ,0.72998852,0.85084182,0.858055,0.22944729,0.1340552,-0.02525979,-0.15558456,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,7,16,2.40217686,230.41621399,   1.80045092    1.48860490 ,0.73710489,0.43335691,0.29933384,0.14125308,0.04088114,0.01900587,-0.08389933,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,7,21,2.3372035,221.87416077,   1.46394503    1.63307428 ,0.65763378,0.40399441,0.6581471,0.18635722,-0.13608038,0.01521526,-0.1510202,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,7,26,3.24890447,208.0789032,   1.48297751    2.77983260 ,0.48185268,0.45248029,0.91090608,0.29822284,-0.08334631,0.04731096,-0.24943991,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,7,31,2.6131506,215.49546814,   1.47135425    2.06310821 ,0.48236904,0.31987238,0.63521785,0.23223242,0.06630014,0.01240996,-0.16444798,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,7,36,2.96164131,213.64770508,   1.61068892    2.41990852 ,0.47551185,0.33489728,0.62583572,0.19427764,0.13323258,0.00765,-0.09130511,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,7,41,2.6653018,230.77505493,   1.96286595    1.60229814 ,0.69944638,0.50264472,0.59662008,0.20549186,-0.09123956,0.05959816,-0.1743816,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,7,46,3.19733787,233.81452942,   2.50264502    1.83068526 ,0.98718309,0.86292368,1.15967214,0.27044222,0.50927544,-0.06812485,-0.1508321,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,7,51,3.44778299,221.50967407,   2.20069170    2.48658323 ,0.78031468,1.02357244,1.67412245,0.30720034,0.50075191,-0.07576758,-0.28764781,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,7,56,4.04072571,202.50683594,   1.51747632    3.66227579 ,0.63294458,0.72442031,1.41004109,0.49064609,0.42993551,-0.04638186,-0.363345,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,8,1,3.91590118,212.86882019,   2.05195713    3.17563105 ,0.69672418,1.20834529,1.0092206,0.39306691,0.23020737,0.09892504,-0.20125496,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,8,6,4.03235483,225.74986267,   2.82212949    2.74921060 ,1.08327806,0.98873419,0.97479123,0.4545494,0.28729251,-0.10301312,-0.24219145,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,8,11,3.44872952,230.39413452,   2.59765863    2.14941788 ,1.05799317,0.73916048,0.66653961,0.27229643,0.22927245,-0.05844712,-0.19633639,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,8,16,2.98165298,222.78507996,   1.82341731    1.97014046 ,0.84221125,1.0592562,1.89698231,0.4965049,-0.29882383,0.15517762,-0.61015654,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,8,21,2.87144709,212.7829895,   1.47667837    2.29285121 ,0.75139946,0.61101878,1.25568581,0.44608077,0.0908146,-0.03373911,-0.4206081,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,8,26,3.72639251,215.24938965,   2.09660196    2.96668935 ,0.87586904,0.72138178,1.07108212,0.37593395,0.17776877,-0.03545976,-0.28584209,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,8,31,4.66480875,210.60934448,   2.30071449    3.88884830 ,0.73688167,0.93798697,2.50805163,0.65954912,0.24349116,0.04304613,-0.66411459,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,8,36,4.51991987,203.51773071,   1.75781226    4.03927135 ,0.50093538,0.95275104,1.33832812,0.59260291,0.13172756,0.09699323,-0.28261191,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,8,41,3.848176,214.66427612,   2.09110570    3.02396679 ,0.62881517,1.15032852,1.24171054,0.40358567,-0.07380179,0.1712015,-0.19074722,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,8,46,3.99174953,230.99031067,   3.01796269    2.44474387 ,1.22710216,0.90462273,1.21753335,0.45893145,0.31985396,-0.06003063,-0.29549417,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,8,51,4.16570568,222.99911499,   2.77272201    2.97347212 ,0.99324185,1.0461266,1.68474483,0.347801,0.63238621,0.01919806,-0.18020704,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,8,56,4.7632494,207.66157532,   2.16873145    4.13756561 ,0.73724985,0.95755166,1.79157269,0.45622125,0.43546343,0.0561176,-0.17054448,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,9,1,4.34028387,205.93081665,   1.82345629    3.75012517 ,0.65926093,1.3604269,1.60590267,0.71716744,0.15524623,0.17527826,-0.34363028,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,9,6,4.62071657,207.17999268,   2.05679083    4.00552177 ,0.67244601,1.11156213,0.98412943,0.553702,0.08234209,0.06359529,-0.32436138,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,9,11,2.99676585,208.05999756,   1.31633151    2.46941710 ,0.69697171,1.15436256,1.26788914,0.46211725,0.22910607,0.18769999,-0.23375235,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,9,16,4.71468639,239.5057373,   3.87527776    2.28219056 ,1.60194445,2.02397871,1.76022506,0.72317529,-0.28035069,0.12911214,-0.39575553,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,9,21,5.91915798,216.57476807,   3.46289420    4.66708279 ,1.27580345,1.81562114,2.99878621,0.85212225,1.09715581,0.07329956,-0.18903488,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,9,26,5.46976042,215.70579529,   3.10781813    4.32406473 ,0.85978568,1.35793912,1.79257405,0.62720275,0.08882012,0.21554141,-0.38833147,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,9,31,4.51242113,209.78572083,   2.13830256    3.73584437 ,0.88257265,1.5412991,1.90840554,0.75543976,-0.12861326,0.21543212,-0.52843457,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,9,37,4.09336042,210.82705688,   2.03186321    3.40482473 ,0.9009282,1.46384883,2.58456111,0.80813563,0.95259428,-0.16402239,-0.63768405,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,9,42,4.5345068,220.57769775,   2.82869029    3.30289030 ,1.2682364,1.95526624,2.02820039,0.98589259,0.50483388,-0.0168221,-0.49234939,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,9,47,4.55596924,210.61428833,   2.21696782    3.74655485 ,1.06574655,1.53091133,2.44910359,0.91834515,0.14881998,-0.07756629,-0.59186131,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,9,52,3.17877102,215.42414856,   1.74464047    2.45275807 ,0.92050123,1.00028372,1.16217959,0.52638209,0.11531744,-0.01881657,-0.31513458,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,9,57,3.69320655,225.15405273,   2.54242015    2.52878571 ,0.85477227,0.92745489,0.97960001,0.32149205,0.27168706,-0.00196734,-0.11271003,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,10,2,5.74637556,197.81185913,   1.70565021    5.30870247 ,0.53333437,1.53940868,2.65573502,0.93815923,-0.17364252,0.10457306,-0.6997354,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,10,7,4.2292099,227.95806885,   2.96476746    2.67342067 ,1.3016901,1.60284531,1.6847918,0.63671517,-0.24013208,0.06810692,-0.47292566,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,10,12,4.07424831,231.94802856,   3.05875349    2.39423156 ,1.25640523,1.4380548,1.25569606,0.67717731,-0.18291403,0.25221926,-0.48844624,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,10,17,4.91612196,205.02279663,   1.97725523    4.23583698 ,0.77146226,2.23529935,2.77789545,0.82581013,0.53947198,0.08032485,-0.70842665,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,9,10,22,5.24680853,198.41665649,   1.61172211    4.84031820 ,0.57345903,1.30079007,2.17488813,0.86479348,-0.00154434,0.11132907,-0.66937888,,,,,,,,,,,,,
